service_date,port_id,direction,passenger_count,source_id,source_version,known_at,raw_hash
2022-07-03,huanggang,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-03,luohu,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-03,luohu,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-03,shenzhen-bay,hong_kong_to_shenzhen,1200,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-03,shenzhen-bay,shenzhen_to_hong_kong,1486,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-04,futian,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-04,futian,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-04,huanggang,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-04,huanggang,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-04,luohu,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-04,luohu,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-04,shenzhen-bay,hong_kong_to_shenzhen,1333,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-04,shenzhen-bay,shenzhen_to_hong_kong,1082,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-05,futian,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-05,futian,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-05,huanggang,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-05,huanggang,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-05,luohu,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-05,luohu,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-05,shenzhen-bay,hong_kong_to_shenzhen,1370,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-05,shenzhen-bay,shenzhen_to_hong_kong,1226,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-06,futian,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-06,futian,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-06,huanggang,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-06,huanggang,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-06,luohu,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-06,luohu,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-06,shenzhen-bay,hong_kong_to_shenzhen,1424,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-06,shenzhen-bay,shenzhen_to_hong_kong,1293,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-07,futian,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-07,futian,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-07,huanggang,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-07,huanggang,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-07,luohu,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-07,luohu,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-07,shenzhen-bay,hong_kong_to_shenzhen,1477,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-07,shenzhen-bay,shenzhen_to_hong_kong,1177,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-08,futian,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-08,futian,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-08,huanggang,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-08,huanggang,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-08,luohu,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-08,luohu,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-08,shenzhen-bay,hong_kong_to_shenzhen,1857,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-08,shenzhen-bay,shenzhen_to_hong_kong,1344,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-09,futian,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-09,futian,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-09,huanggang,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-09,huanggang,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-09,luohu,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-09,luohu,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-09,shenzhen-bay,hong_kong_to_shenzhen,1792,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-09,shenzhen-bay,shenzhen_to_hong_kong,1270,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-10,futian,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-10,futian,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-10,huanggang,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-10,huanggang,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-10,luohu,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-10,luohu,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-10,shenzhen-bay,hong_kong_to_shenzhen,1909,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-10,shenzhen-bay,shenzhen_to_hong_kong,1868,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-11,futian,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-11,futian,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-11,huanggang,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-11,huanggang,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-11,luohu,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-11,luohu,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-11,shenzhen-bay,hong_kong_to_shenzhen,1807,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-11,shenzhen-bay,shenzhen_to_hong_kong,1155,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-12,futian,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-12,futian,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-12,huanggang,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-12,huanggang,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-12,luohu,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-12,luohu,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-12,shenzhen-bay,hong_kong_to_shenzhen,2004,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-12,shenzhen-bay,shenzhen_to_hong_kong,1371,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-13,futian,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-13,futian,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-13,huanggang,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-13,huanggang,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-13,luohu,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-13,luohu,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-13,shenzhen-bay,hong_kong_to_shenzhen,1803,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-13,shenzhen-bay,shenzhen_to_hong_kong,1304,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-14,futian,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-14,futian,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-14,huanggang,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-14,huanggang,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-14,luohu,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-14,luohu,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-14,shenzhen-bay,hong_kong_to_shenzhen,1882,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-14,shenzhen-bay,shenzhen_to_hong_kong,1126,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-15,futian,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-15,futian,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-15,huanggang,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-15,huanggang,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-15,luohu,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-15,luohu,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-15,shenzhen-bay,hong_kong_to_shenzhen,1928,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-15,shenzhen-bay,shenzhen_to_hong_kong,1439,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-16,futian,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-16,futian,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-16,huanggang,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-16,huanggang,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-16,luohu,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-16,luohu,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-16,shenzhen-bay,hong_kong_to_shenzhen,1964,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-16,shenzhen-bay,shenzhen_to_hong_kong,1379,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-17,futian,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-17,futian,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-17,huanggang,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-17,huanggang,shenzhen_to_hong_kong,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
2022-07-17,luohu,hong_kong_to_shenzhen,0,hk_immd_daily_passenger_traffic,data-gov-hk-daily-traffic-v1,2026-07-10T13:41:53+00:00,282e650de4097899b76222a44f7cfdf7f3905ba9f562f671d7419f1fbcedfb97
